ORDER	Wavelength (nm)	X0	Y0	X1	Y1	X2	Y2	Sampling (pixels)	R
107	1137.785359	-13.074831	-27.573006	-13.209158	-28.7749	-12.96831	-26.369724	3.088474	102976
107	1136.725968	-8.721887	-27.807726	-8.841604	-29.012571	-8.628916	-26.602014	2.97289	102814
107	1135.666578	-4.529018	-27.974843	-4.634829	-29.181771	-4.448982	-26.767493	2.868627	102650
107	1134.607187	-0.481251	-28.081466	-0.57383	-29.289712	-0.413557	-26.873179	2.773914	102485
107	1133.547797	3.434097	-28.133467	3.354103	-29.34235	3.490025	-26.924868	2.687305	102317
107	1132.488406	7.22783	-28.135755	7.159798	-29.344666	7.27255	-26.927407	2.607606	102148
107	1131.429016	10.909187	-28.092474	10.85251	-29.300863	10.943242	-26.884887	2.533815	101978
107	1130.369625	14.486088	-28.007153	14.440178	-29.214522	14.510013	-26.800791	2.465085	101807
107	1129.310235	17.965333	-27.882822	17.929616	-29.088721	17.979652	-26.678106	2.40069	101636
107	1128.250845	21.352753	-27.7221	21.326668	-28.926123	21.357983	-26.519416	2.339999	102781
108	1128.250845	-17.217245	-29.840186	-17.365573	-31.032481	-17.097745	-28.645759	3.20831	100937
108	1127.210982	-12.740248	-30.142276	-12.873619	-31.338481	-12.634573	-28.944533	3.081312	102965
108	1126.171119	-8.436771	-30.369468	-8.555885	-31.568597	-8.344321	-29.169314	2.967391	102805
108	1125.131257	-4.289737	-30.530233	-4.395267	-31.731419	-4.209923	-29.328461	2.864452	102643
108	1124.091394	-0.284741	-30.631486	-0.377339	-31.833962	-0.216992	-29.428801	2.770795	102479
108	1123.051532	3.590441	-30.678946	3.510146	-31.882031	3.646685	-29.475978	2.685028	102314
108	1122.011669	7.346236	-30.677397	7.277632	-31.880477	7.391524	-29.474711	2.605997	102147
108	1120.971807	10.991574	-30.630877	10.934066	-31.833402	11.026442	-29.428987	2.532731	101979
108	1119.931944	14.534119	-30.542828	14.487127	-31.7443	14.559097	-29.342198	2.464411	101810
108	1118.892082	17.980458	-30.416203	17.943414	-31.616176	17.996067	-29.217256	2.400331	101640
108	1117.852219	21.336245	-30.253558	21.308598	-31.451632	21.342999	-29.056676	2.339879	102782
